,title,brand,category_name,group_name
7468,"""intex aqua power ii (black, 8 gb)(1 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
7469,"""asus zenfone 2 laser 5.5 (red, 16 gb)(3 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7470,"""honor 8(4 gb ram)""","""Honor""","""Smart Phones""","""Electronics"""
7471,"""samsung galaxy j5 (white, 8 gb)(1.5 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7472,"""moto z with style mod (white, 64 gb)(4 gb ram)""","""Motorola""","""Smart Phones""","""Electronics"""
7473,"""htc one m8 eye (champagne, 16 gb)(2 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7474,"""asus zenfone 3 (white, 64 gb)(4 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7475,"""honor bee (black and white, 8 gb)(1 gb ram)""","""Honor""","""Smart Phones""","""Electronics"""
7476,"""asus zenfone 2 laser ze500kl (white, 16 gb)(2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7477,"""samsung galaxy note 5 (black sapphire, 32 gb)(4 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7478,"""moto z play with style mod (black, 32 gb)(3 gb ram)""","""Motorola""","""Smart Phones""","""Electronics"""
7479,"""htc desire 826 ds (gsm + cdma) (blue lagoon, 16 gb)(2 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7480,"""micromax canvas nitro 4g (black, 16 gb)(2 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7481,"""philips 130(black)""","""Philips""","""Smart Phones""","""Electronics"""
7482,"""apple iphone 6s plus (silver, 32 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7483,"""asus zenfone 2 ze551ml (silver, 32 gb)(4 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7484,"""micromax q400 (black, 8 gb)(1 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7485,"""lenovo phab 2 (champagne gold, 32 gb)(3 gb ram)""","""Lenovo""","""Smart Phones""","""Electronics"""
7486,"""samsung guru 1200(indigo blue)""","""Samsung""","""Smart Phones""","""Electronics"""
7487,"""infocus f115(white)""","""InFocus""","""Smart Phones""","""Electronics"""
7488,"""asus zenfone 2 laser ze500kl (black, 16 gb)(2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7489,"""lava x81 4g with volte (space grey, 16 gb)(3 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
7490,"""intex cloud q11 (blue, 8 gb)(1 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
7491,"""samsung galaxy s7 edge (blue coral, 32 gb)(4 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7492,"""micromax bolt a79 (white, 4 gb)(512 mb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7493,"""asus padfone mini (white, 8 gb)(1 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7494,"""iball 2.4k jewel(black & blue)""","""Iball""","""Smart Phones""","""Electronics"""
7495,"""asus zenfone go 5.0 lte (black, 16 gb)(2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7496,"""htc 10 lifestyle (carbon grey, 32 gb)(3 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7497,"""forme n1(gray+black)""","""Forme""","""Smart Phones""","""Electronics"""
7498,"""google pixel (quite black, 128 gb)(4 gb ram)""","""Google""","""Smart Phones""","""Electronics"""
7499,"""google pixel (very silver, 128 gb)(4 gb ram)""","""Google""","""Smart Phones""","""Electronics"""
7500,"""gionee p5l (black, 16 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7501,"""oppo f1 plus (rose gold, 64 gb)(4 gb ram)""","""OPPO""","""Smart Phones""","""Electronics"""
7502,"""tcl 560 (dark grey hairline, 16 gb)(2 gb ram)""","""TCL""","""Smart Phones""","""Electronics"""
7503,"""samsung galaxy s5 (charcoal black, 16 gb)(2 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7504,"""yu yuphoria (white + champ, 16 gb)(2 gb ram)""","""Yu""","""Smart Phones""","""Electronics"""
7505,"""gionee marathon m5 plus (champagne gold, 64 gb)(3 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7506,"""apple iphone 6s plus (rose gold, 128 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7507,"""apple iphone 6s plus (silver, 128 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7508,"""gionee p5l (blue, 16 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7509,"""apple iphone 6s plus (space grey, 32 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7510,"""leeco le 2 (rose gold, 32 gb)(3 gb ram)""","""LeEco""","""Smart Phones""","""Electronics"""
7511,"""iball 2.4k jewel(brown & black)""","""Iball""","""Smart Phones""","""Electronics"""
7512,"""gionee p5l (gold, 16 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7513,"""gfive w1(black)""","""Gfive""","""Smart Phones""","""Electronics"""
7514,"""intex aqua y2 pro (blue, 4 gb)(512 mb ram)""","""Intex""","""Smart Phones""","""Electronics"""
7515,"""asus zenfone 3 (white, 32 gb)(3 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7516,"""asus zenfone 3 (gold, 32 gb)(3 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7517,"""forme n1(blue+black)""","""Forme""","""Smart Phones""","""Electronics"""
7518,"""htc desire 526g plus (glacier blue, 16 gb)(1 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7519,"""infocus f110(stormy grey)""","""InFocus""","""Smart Phones""","""Electronics"""
7520,"""gionee pioneer p6 (white, 8 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7521,"""lenovo phab 2 (gunmetal gray, 32 gb)(3 gb ram)""","""Lenovo""","""Smart Phones""","""Electronics"""
7522,"""samsung galaxy on8 (white, 16 gb)(3 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7523,"""htc 10 lifestyle (topaz gold, 32 gb)(3 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7524,"""karbonn quattro (4g) l50-hd (grey, 16 gb)(2 gb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
7525,"""micromax bolt q338 (black, 8 gb)(1 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7526,"""infocus m808i (4g volte) (mysterious silver, 16 gb)(2 gb ram)""","""InFocus""","""Smart Phones""","""Electronics"""
7527,"""apple iphone 6s plus (gold, 128 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7528,"""infix n3(red)""","""Infix""","""Smart Phones""","""Electronics"""
7529,"""honor 4x (black, 8 gb)(2 gb ram)""","""Honor""","""Smart Phones""","""Electronics"""
7530,"""honor 4x (gold, 8 gb)(2 gb ram)""","""Honor""","""Smart Phones""","""Electronics"""
7531,"""intex aqua y2 power (white, 4 gb)(512 mb ram)""","""Intex""","""Smart Phones""","""Electronics"""
7532,"""panasonic p55 novo (smoke grey, 8 gb)(1 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
7533,"""karbonn k9 spy(black and red)""","""Karbonn""","""Smart Phones""","""Electronics"""
7534,"""micromax canvas 2 colors a120 (white, 2.5 gb)(1 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7535,"""karbonn alfa a90 3g (black and silver, 512 mb)(256 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
7536,"""samsung galaxy j7 (black, 16 gb)(1.5 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7537,"""htc desire 628 (sunset blue, 32 gb)(3 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7538,"""htc desire 820g+ (santorini white, 16 gb)(1 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7539,"""htc desire 728g dual sim (gsm + umts) (white luxury, 16 gb)(1.5 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7540,"""intex cloud cube (white, 8 gb)(512 mb ram)""","""Intex""","""Smart Phones""","""Electronics"""
7541,"""gfive w1(grey ( four sim, 3000 mah battery))""","""Gfive""","""Smart Phones""","""Electronics"""
7542,"""samsung galaxy a3 (pearl white, 16 gb)(1 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7543,"""samsung galaxy s5 (shimmery white, 16 gb)(2 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7544,"""sony xperia xa ultra dual (graphite black, 16 gb)(3 gb ram)""","""Sony""","""Smart Phones""","""Electronics"""
7545,"""samsung galaxy star advance (black, 4 gb)(512 mb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7546,"""karbonn a19 (black silver, 4 gb)(512 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
7547,"""micromax canvas unite 4 pro (gold, 16 gb)(2 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7548,"""apple iphone 4s (black, 16 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7549,"""honor 5c (gold, 16 gb)(2 gb ram)""","""Honor""","""Smart Phones""","""Electronics"""
7550,"""gionee p7 (gold, 16 gb)(2 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7551,"""samsung galaxy j7 - 6 (new 2016 edition) (gold, 16 gb)(2 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7552,"""oppo f1 plus (gold, 64 gb)(4 gb ram)""","""OPPO""","""Smart Phones""","""Electronics"""
7553,"""lava a48 (blue, 8 gb)(512 mb ram)""","""Lava""","""Smart Phones""","""Electronics"""
7554,"""lava p7+ (grey, 8 gb)(1 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
7555,"""lava p7+ (white gold, 8 gb)(1 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
7556,"""moto m (silver, 64 gb)(4 gb ram)""","""Motorola""","""Smart Phones""","""Electronics"""
7557,"""videocon v1572(black)""","""Videocon""","""Smart Phones""","""Electronics"""
7558,"""samsung galaxy note 5 (dual sim) (gold platinum, 32 gb)(4 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7559,"""yu yunicorn (rush silver, 32 gb)(4 gb ram)""","""Yu""","""Smart Phones""","""Electronics"""
7560,"""apple iphone 6s plus (silver, 16 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7561,"""samsung galaxy j5 (black, 8 gb)(1.5 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7562,"""moto z play with style mod (white, 32 gb)(3 gb ram)""","""Motorola""","""Smart Phones""","""Electronics"""
7563,"""huawei p9 (titanium grey, 32 gb)(3 gb ram)""","""Huawei""","""Smart Phones""","""Electronics"""
7564,"""samsung galaxy a9 pro (white, 32 gb)(4 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7565,"""intex aqua strong 5.1 (blue, 8 gb)(1 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
7566,"""micromax canvas 6 (champagne, 32 gb)(3 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7567,"""htc desire 830 (black gold, 32 gb)(3 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7568,"""vivo v3 (rose gold, 32 gb)(3 gb ram)""","""VIVO""","""Smart Phones""","""Electronics"""
7569,"""intex aqua q7n pro (champagne, 8 gb)(1 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
7570,"""htc desire 826x cdma+gsm (white birch, 16 gb)(2 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7571,"""lava a97 4g with volte (black grey, 8 gb)(1 gb ram)""","""Lava""","""Smart Phones""","""Electronics"""
7572,"""good one a7 (black, 4 gb)(1 gb ram)""","""Good One""","""Smart Phones""","""Electronics"""
7573,"""micromax canvas nitro a311 (blue, 16 gb)(2 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7574,"""samsung galaxy s5 (electric blue, 16 gb)(2 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7575,"""yu yureka plus (white, 16 gb)(2 gb ram)""","""Yu""","""Smart Phones""","""Electronics"""
7576,"""vivo v3 max (gold, 32 gb)(4 gb ram)""","""VIVO""","""Smart Phones""","""Electronics"""
7577,"""asus zenfone 3 max (silver, 32 gb)(3 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7578,"""lenovo k3 note (black, 16 gb)(2 gb ram)""","""Lenovo""","""Smart Phones""","""Electronics"""
7579,"""apple iphone 6 (space grey, 16 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7580,"""kult 10 (black, 16 gb)(3 gb ram)""","""Kult""","""Smart Phones""","""Electronics"""
7581,"""panasonic p75 (sand black, 8 gb)(1 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
7582,"""nexus 5x (carbon, 16 gb)(2 gb ram)""","""LG""","""Smart Phones""","""Electronics"""
7583,"""samsung z2 (black, 8 gb)(1 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7584,"""moto m (gold, 32 gb)(3 gb ram)""","""Motorola""","""Smart Phones""","""Electronics"""
7585,"""vivo v3 (gold, 32 gb)(3 gb ram)""","""VIVO""","""Smart Phones""","""Electronics"""
7586,"""blackberry z3 (black, 8 gb)(1.5 gb ram)""","""Blackberry""","""Smart Phones""","""Electronics"""
7587,"""panasonic p50 idol silver colour (silver, 8 gb)(1 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
7588,"""karbonn a19 (white silver, 4 gb)(512 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
7589,"""asus zenfone 5 (white, 16 gb)(2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7590,"""karbonn k334 shine(black/red)""","""Karbonn""","""Smart Phones""","""Electronics"""
7591,"""asus zenfone max (black, 16 gb)(2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7592,"""videocon krypton3 v50jg (golden blue, 16 gb)(2 gb ram)""","""Videocon""","""Smart Phones""","""Electronics"""
7593,"""vivo v5 (crown gold, 32 gb)(4 gb ram)""","""VIVO""","""Smart Phones""","""Electronics"""
7594,"""intex cloud breeze (grey, 8 gb)(1 gb ram)""","""Intex""","""Smart Phones""","""Electronics"""
7595,"""gionee f103 (black, 16 gb)(2 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7596,"""acer z630s (black & gold, 32 gb)(3 gb ram)""","""Acer""","""Smart Phones""","""Electronics"""
7597,"""gionee p5 mini (blue, 8 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7598,"""htc one x9 (carbon grey, 32 gb)(3 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7599,"""vivo y55l (gold, 16 gb)(2 gb ram)""","""VIVO""","""Smart Phones""","""Electronics"""
7600,"""gionee gionee p4s (black, 8 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7601,"""samsung galaxy j1 (4g) (gold, 8 gb)(1 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7602,"""samsung galaxy j5 prime (gold, 16 gb)(2 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7603,"""lenovo p2 (grey/graphite grey, 32 gb)(3 gb ram)""","""Lenovo""","""Smart Phones""","""Electronics"""
7604,"""samsung galaxy grand quattro (titan gray, 8 gb)(1 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7605,"""apple iphone 6s (gold, 128 gb)""","""Apple""","""Smart Phones""","""Electronics"""
7606,"""gionee elife e7 mini (white, 16 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7607,"""karbonn fashion eye (black champagne/champagne, 8 gb)(1 gb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
7608,"""samsung galaxy ace nxt (black, 4 gb)(512 mb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7609,"""samsung galaxy a5 (midnight black, 16 gb)(2 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7610,"""lenovo z2 plus (black, 64 gb)(4 gb ram)""","""Lenovo""","""Smart Phones""","""Electronics"""
7611,"""samsung galaxy j5 prime (black, 16 gb)(2 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7612,"""sony xperia m5 dual (white, 16 gb)(3 gb ram)""","""Sony""","""Smart Phones""","""Electronics"""
7613,"""panasonic p66 mega (electric blue, 16 gb)(2 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
7614,"""nokia 105 ss(cyan)""","""Nokia""","""Smart Phones""","""Electronics"""
7615,"""blackberry 9900 (charcoal black, 8 gb)(768 mb ram)""","""Blackberry""","""Smart Phones""","""Electronics"""
7616,"""htc desire 828 dual sim (pearl white, 32 gb)(3 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7617,"""gionee p5 mini (yellow, 8 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7618,"""samsung galaxy j2 ace (black, 8 gb)(1.5 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7619,"""asus zenfone 3 laser (silver, 32 gb)(4 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7620,"""videocon v3ab1(black & red)""","""Videocon""","""Smart Phones""","""Electronics"""
7621,"""micromax bolt q332 (black, 4 gb)(512 mb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7622,"""tcl 560 (metal gold hairline, 16 gb)(2 gb ram)""","""TCL""","""Smart Phones""","""Electronics"""
7623,"""htc desire 728 (white & gold, 32 gb)(3 gb ram)""","""HTC""","""Smart Phones""","""Electronics"""
7624,"""samsung galaxy grand 2 (white, 8 gb)(1.5 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7625,"""panasonic eluga turbo (rose gold, 32 gb)(3 gb ram)""","""Panasonic""","""Smart Phones""","""Electronics"""
7626,"""samsung galaxy s6 edge (white pearl, 64 gb)(3 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7627,"""intex turbo s5(champagne,white)""","""Intex""","""Smart Phones""","""Electronics"""
7628,"""gionee p7 max (gold, 32 gb)(3 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7629,"""micromax canvas fire a107 dual sim - grey (grey, 8 gb)(1 gb ram)""","""Micromax""","""Smart Phones""","""Electronics"""
7630,"""karbonn a6 turbo (white, 4 gb)(512 mb ram)""","""Karbonn""","""Smart Phones""","""Electronics"""
7631,"""lenovo a850(1 gb ram)""","""Lenovo""","""Smart Phones""","""Electronics"""
7632,"""gionee p5w (black, 16 gb)(1 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
7633,"""oppo neo 5 (white, blue, 8 gb)(1 gb ram)""","""OPPO""","""Smart Phones""","""Electronics"""
7634,"""samsung galaxy on8 (black, 16 gb)(3 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7635,"""lg stylus 2 (titan, 16 gb)(2 gb ram)""","""LG""","""Smart Phones""","""Electronics"""
7636,"""samsung galaxy s6 edge+ (silver titanium, 32 gb)(4 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7637,"""moto g turbo edition (white, 16 gb)(2 gb ram)""","""Motorola""","""Smart Phones""","""Electronics"""
7638,"""samsung galaxy a7 2016 edition (gold, 16 gb)(3 gb ram)""","""Samsung""","""Smart Phones""","""Electronics"""
7639,"""asus zenfone max (black, 32 gb)(2 gb ram)""","""Asus""","""Smart Phones""","""Electronics"""
7640,"""gionee s plus (gold, 16 gb)(3 gb ram)""","""Gionee""","""Smart Phones""","""Electronics"""
